DATE,COUNTY,INDIVIDUALS,CASELOADS,ISSUANCE
2014-09-01,Madison,20023,9929,2422438
2014-09-01,Marion,6821,3452,832162
2014-09-01,Marshall,5766,2738,677466
2014-09-01,Maury,15383,7486,1885132
2014-09-01,Meigs,3103,1527,366799
2014-09-01,Monroe,10377,5019,1170575
2014-09-01,Montgomery,26269,11899,3301119
2014-09-01,Moore,707,313,76200
2014-09-01,Morgan,5236,2575,633876
2014-09-01,McMinn,10822,5256,1292223
2014-09-01,McNairy,7223,3720,831465
2014-09-01,Obion,7200,3570,834576
2014-09-01,Overton,4820,2361,526014
2014-09-01,Perry,1896,929,216628
2014-09-01,Pickett,1046,546,110814
2014-09-01,Polk,3628,1757,401144
2014-09-01,Putnam,13917,7097,1679022
2014-09-01,Rhea,8212,3965,975340
2014-09-01,Roane,9991,4985,1168011
2014-09-01,Robertson,11584,5516,1460910
2014-09-01,Rutherford,39071,18299,4975688
2014-09-01,Scott,7750,3879,876671
2014-09-01,Sequatchie,3943,1900,472275
2014-09-01,Sevier,15733,7214,1761084
2014-09-01,Shelby,259969,129650,34719208
2014-09-01,Smith,3556,1713,425389
2014-09-01,Stewart,2462,1098,265169
2014-09-01,Sullivan,29734,14877,3502958
2014-09-01,Sumner,22419,10442,2784497
2014-09-01,Tipton,13187,6491,1656818
2014-09-01,Trousdale,1819,900,214609
2014-09-01,Unicoi,3815,1940,411232
2014-09-01,Union,5203,2464,606968
2014-09-01,Van Buren,1277,605,135947
2014-09-01,Warren,9207,4489,1082901
2014-09-01,Washington,20630,10828,2514132
2014-09-01,Wayne,3141,1571,349115
2014-09-01,Weakley,7452,3956,886805
2014-09-01,White,6114,2902,695472
2014-09-01,Williamson,7199,3291,860392
2014-09-01,Wilson,14696,7169,1864953
2014-10-01,Anderson,15132,7606,1901369
2014-10-01,Bedford,11884,5629,1574985
2014-10-01,Benton,3587,1804,426508
2014-10-01,Bledsoe,3510,1721,436695
2014-10-01,Blount,20344,10239,2604881
2014-10-01,Bradley,19374,9377,2408290
2014-10-01,Campbell,12566,6745,1580299
2014-10-01,Cannon,2783,1412,351974
2014-10-01,Carroll,6999,3477,858018
2014-10-01,Carter,12308,6124,1457035
2014-10-01,Cheatham,6506,2991,866956
2014-10-01,Chester,3566,1685,435599
2014-10-01,Claiborne,8248,4178,995924
2014-10-01,Clay,1988,1055,223788
2014-10-01,Cocke,11201,5804,1370979
2014-10-01,Coffee,11070,5216,1422863
2014-10-01,Crockett,3386,1632,416618
2014-10-01,Cumberland,10997,5473,1364286
2014-10-01,Davidson,126015,62131,16869222
2014-10-01,Decatur,2680,1395,329066
2014-10-01,Dekalb,4580,2286,588717
2014-10-01,Dickson,9719,4708,1276855
2014-10-01,Dyer,9258,4634,1153097
2014-10-01,Fayette,7759,4170,1016241
2014-10-01,Fentress,5664,2904,661226
2014-10-01,Franklin,5991,2919,709909
2014-10-01,Gibson,11249,5617,1394824
2014-10-01,Giles,5715,2866,704423
2014-10-01,Grainger,5209,2521,637927
2014-10-01,Greene,12339,6333,1489171
2014-10-01,Grundy,4919,2470,603788
2014-10-01,Hamblen,13163,6502,1670704
2014-10-01,Hamilton,57059,29377,7555886
2014-10-01,Hancock,2628,1397,311177
2014-10-01,Hardeman,6572,3445,818263
2014-10-01,Hardin,6761,3501,819285
2014-10-01,Hawkins,12825,6270,1556038
2014-10-01,Haywood,5619,3041,697898
2014-10-01,Henderson,6713,3436,827195
2014-10-01,Henry,7799,3801,974154
2014-10-01,Hickman,6124,2879,777245
2014-10-01,Houston,1668,772,197325
2014-10-01,Humphreys,3543,1646,437966
2014-10-01,Jackson,2803,1469,333760
2014-10-01,Jefferson,10553,5132,1307402
2014-10-01,Johnson,4385,2438,527348
2014-10-01,Knox,65358,34298,8557687
2014-10-01,Lake,2233,1240,280428
2014-10-01,Lauderdale,7748,3895,987929
2014-10-01,Lawrence,8570,4166,1021324
2014-10-01,Lewis,2757,1369,320068
2014-10-01,Lincoln,6965,3338,871750
2014-10-01,Loudon,7199,3378,892364
2014-10-01,Macon,6343,3014,792873
2014-10-01,Madison,20208,10053,2553463
2014-10-01,Marion,6871,3477,880610
2014-10-01,Marshall,5749,2717,700231
2014-10-01,Maury,15449,7508,1977540
2014-10-01,Meigs,3110,1539,385272
2014-10-01,Monroe,10475,5027,1242513
2014-10-01,Montgomery,26402,12011,3472681
2014-10-01,Moore,719,311,84426
2014-10-01,Morgan,5250,2574,664813
2014-10-01,McMinn,10785,5241,1350103
2014-10-01,McNairy,7160,3686,855103
2014-10-01,Obion,7246,3564,886252
2014-10-01,Overton,4807,2366,552244
2014-10-01,Perry,1995,961,238373
2014-10-01,Pickett,1056,546,116708
2014-10-01,Polk,3567,1751,418921
2014-10-01,Putnam,13983,7144,1773090
2014-10-01,Rhea,8236,3988,1030646
2014-10-01,Roane,10043,5010,1244935
2014-10-01,Robertson,11582,5519,1525269
2014-10-01,Rutherford,39273,18425,5238231
2014-10-01,Scott,7721,3857,910470
2014-10-01,Sequatchie,3920,1905,491908
2014-10-01,Sevier,15775,7254,1846286
2014-10-01,Shelby,260358,130153,36164660
2014-10-01,Smith,3548,1699,446392
2014-10-01,Stewart,2471,1108,287427
2014-10-01,Sullivan,29845,14961,3690716
2014-10-01,Sumner,22709,10480,2961327
2014-10-01,Tipton,13100,6451,1725345
2014-10-01,Trousdale,1854,909,229690
2014-10-01,Unicoi,3832,1941,436271
2014-10-01,Union,5208,2475,633427
2014-10-01,Van Buren,1220,584,133208
2014-10-01,Warren,9383,4539,1167495
2014-10-01,Washington,20670,10826,2647456
2014-10-01,Wayne,3145,1566,369013
2014-10-01,Weakley,7562,4006,939801
2014-10-01,White,6239,2975,753329
2014-10-01,Williamson,7164,3297,910348
2014-10-01,Wilson,14863,7259,1961011
2014-11-01,Anderson,15039,7540,1858576
2014-11-01,Bedford,11785,5561,1536443
2014-11-01,Benton,3518,1781,416698
2014-11-01,Bledsoe,3453,1692,425252
2014-11-01,Blount,20160,10149,2557425
2014-11-01,Bradley,19068,9214,2343797
2014-11-01,Campbell,12406,6666,1534893
2014-11-01,Cannon,2700,1381,338138
2014-11-01,Carroll,6803,3399,823315
2014-11-01,Carter,12065,6018,1415760
2014-11-01,Cheatham,6348,2914,840022
2014-11-01,Chester,3493,1651,417867
2014-11-01,Claiborne,8077,4114,970597
2014-11-01,Clay,1975,1047,221047
2014-11-01,Cocke,11153,5786,1343256
2014-11-01,Coffee,11018,5182,1400186
2014-11-01,Crockett,3299,1579,395701
2014-11-01,Cumberland,10865,5427,1323832
2014-11-01,Davidson,123517,60998,16318257
2014-11-01,Decatur,2657,1374,320054
2014-11-01,Dekalb,4496,2269,571450
2014-11-01,Dickson,9505,4637,1235166
2014-11-01,Dyer,9190,4596,1125679
2014-11-01,Fayette,7633,4111,986222
2014-11-01,Fentress,5629,2889,655101
2014-11-01,Franklin,5865,2856,681435
2014-11-01,Gibson,11009,5530,1346768
2014-11-01,Giles,5611,2814,681887
2014-11-01,Grainger,5066,2456,606199
2014-11-01,Greene,12118,6218,1436505
2014-11-01,Grundy,4795,2422,581163
2014-11-01,Hamblen,12998,6426,1630471
2014-11-01,Hamilton,55823,28765,7284018
2014-11-01,Hancock,2623,1388,308106
2014-11-01,Hardeman,6447,3386,798206
2014-11-01,Hardin,6672,3467,795599
2014-11-01,Hawkins,12567,6162,1496821
2014-11-01,Haywood,5597,3021,685825
2014-11-01,Henderson,6667,3423,810898
2014-11-01,Henry,7735,3755,950653
2014-11-01,Hickman,6063,2850,761700
2014-11-01,Houston,1608,735,184347
2014-11-01,Humphreys,3451,1602,417440
2014-11-01,Jackson,2807,1455,330608
2014-11-01,Jefferson,10460,5065,1283235
2014-11-01,Johnson,4332,2409,514724
2014-11-01,Knox,64266,33740,8274196
2014-11-01,Lake,2209,1221,277638
2014-11-01,Lauderdale,7552,3810,950844
2014-11-01,Lawrence,8501,4112,1001123
2014-11-01,Lewis,2761,1364,317734
2014-11-01,Lincoln,6836,3283,843222
2014-11-01,Loudon,7082,3334,871407
2014-11-01,Macon,6175,2954,765619
2014-11-01,Madison,19898,9900,2481827
2014-11-01,Marion,6793,3432,861698
2014-11-01,Marshall,5669,2696,688753
2014-11-01,Maury,15253,7406,1939665
2014-11-01,Meigs,3068,1511,377019
2014-11-01,Monroe,10302,4968,1207341
2014-11-01,Montgomery,25991,11818,3351032
2014-11-01,Moore,687,301,78842
2014-11-01,Morgan,5225,2571,655238
2014-11-01,McMinn,10583,5167,1301236
2014-11-01,McNairy,7067,3649,834391
2014-11-01,Obion,7080,3511,846894
2014-11-01,Overton,4655,2318,530278
2014-11-01,Perry,1931,917,228625
2014-11-01,Pickett,1038,539,115081
2014-11-01,Polk,3540,1726,409456
2014-11-01,Putnam,13656,6964,1703248
2014-11-01,Rhea,8092,3945,1003682
2014-11-01,Roane,9882,4924,1203772
2014-11-01,Robertson,11274,5398,1474262
2014-11-01,Rutherford,38286,17961,5046373
2014-11-01,Scott,7678,3819,898903
2014-11-01,Sequatchie,3897,1889,483868
2014-11-01,Sevier,15412,7103,1784399
2014-11-01,Shelby,256442,128317,35137583
2014-11-01,Smith,3415,1631,418105
2014-11-01,Stewart,2423,1100,277840
2014-11-01,Sullivan,29495,14835,3586281
2014-11-01,Sumner,22341,10313,2860803
2014-11-01,Tipton,12902,6356,1681009
2014-11-01,Trousdale,1839,906,224916
2014-11-01,Unicoi,3730,1901,417501
2014-11-01,Union,5144,2449,618914
2014-11-01,Van Buren,1226,588,133833
2014-11-01,Warren,9208,4465,1127039
2014-11-01,Washington,20289,10652,2563117
2014-11-01,Wayne,3052,1525,352867
2014-11-01,Weakley,7414,3944,906638
2014-11-01,White,6100,2906,731540
2014-11-01,Williamson,6939,3198,860300
2014-11-01,Wilson,14399,7030,1880102
2014-12-01,Anderson,15170,7611,1877442
2014-12-01,Bedford,11707,5523,1538063
2014-12-01,Benton,3545,1806,426022
2014-12-01,Bledsoe,3473,1700,431080
2014-12-01,Blount,20179,10208,2574565
2014-12-01,Bradley,19016,9236,2343458
2014-12-01,Campbell,12531,6732,1553355
2014-12-01,Cannon,2673,1373,338483
2014-12-01,Carroll,6911,3442,840846
2014-12-01,Carter,12144,6080,1433321
2014-12-01,Cheatham,6343,2929,847248
2014-12-01,Chester,3533,1693,428174
2014-12-01,Claiborne,8007,4094,969132
2014-12-01,Clay,2010,1059,228385
2014-12-01,Cocke,11254,5852,1370931
2014-12-01,Coffee,10894,5174,1393632
2014-12-01,Crockett,3316,1592,397188
2014-12-01,Cumberland,10922,5447,1350288
2014-12-01,Davidson,124598,61667,16577725
2014-12-01,Decatur,2657,1371,321232
2014-12-01,Dekalb,4567,2297,578446
2014-12-01,Dickson,9590,4671,1252359
2014-12-01,Dyer,9173,4623,1133796
2014-12-01,Fayette,7645,4148,998507
2014-12-01,Fentress,5634,2908,658939
2014-12-01,Franklin,5904,2883,693622
2014-12-01,Gibson,11003,5552,1348215
2014-12-01,Giles,5583,2799,684710
2014-12-01,Grainger,5153,2491,622761
2014-12-01,Greene,12231,6278,1460163
2014-12-01,Grundy,4791,2423,580353
2014-12-01,Hamblen,12993,6442,1634424
2014-12-01,Hamilton,56446,29043,7397183
2014-12-01,Hancock,2662,1408,314847
2014-12-01,Hardeman,6453,3395,799131
2014-12-01,Hardin,6761,3512,808225
2014-12-01,Hawkins,12732,6247,1543585
2014-12-01,Haywood,5584,3031,685165
2014-12-01,Henderson,6737,3452,830001
2014-12-01,Henry,7664,3787,960484
2014-12-01,Hickman,6121,2871,773207
2014-12-01,Houston,1612,741,189131
2014-12-01,Humphreys,3498,1642,426494
2014-12-01,Jackson,2795,1448,330478
2014-12-01,Jefferson,10536,5110,1294331
2014-12-01,Johnson,4299,2386,512114
2014-12-01,Knox,64876,34125,8428241
2014-12-01,Lake,2233,1232,281870
2014-12-01,Lauderdale,7615,3848,959780
2014-12-01,Lawrence,8519,4134,1014234
2014-12-01,Lewis,2755,1357,320365
2014-12-01,Lincoln,6867,3307,856061
2014-12-01,Loudon,7134,3373,883748
2014-12-01,Macon,6202,2976,777401
2014-12-01,Madison,19966,9956,2499854
2014-12-01,Marion,6813,3449,869337
2014-12-01,Marshall,5661,2690,692709
2014-12-01,Maury,15344,7447,1956461
2014-12-01,Meigs,10689,5218,1313453
2014-12-01,Monroe,7042,3647,837891
2014-12-01,Montgomery,3054,1525,377623
2014-12-01,Moore,10261,4978,1220971
2014-12-01,Morgan,26265,12001,3409912
2014-12-01,McMinn,693,305,81541
2014-12-01,McNairy,5244,2589,662283
2014-12-01,Obion,7099,3525,859657
2014-12-01,Overton,4743,2355,544965
2014-12-01,Perry,1886,913,224705
2014-12-01,Pickett,1042,543,113209
2014-12-01,Polk,3512,1730,414419
2014-12-01,Putnam,13685,7009,1719943
2014-12-01,Rhea,8076,3653,1014376
2014-12-01,Roane,10052,4974,1229755
2014-12-01,Robertson,11341,5444,140531
2014-12-01,Rutherford,38386,18065,5101366
2014-12-01,Scott,7682,3840,909544
2014-12-01,Sequatchie,3895,1896,490782
2014-12-01,Sevier,15472,7191,1804835
2014-12-01,Shelby,257651,129044,35464023
2014-12-01,Smith,3500,1666,427557
2014-12-01,Stewart,2434,1101,278348
2014-12-01,Sullivan,29859,15057,3675653
2014-12-01,Sumner,22456,10383,2896345
2014-12-01,Tipton,12939,6380,1696364
2014-12-01,Trousdale,1804,890,222092
2014-12-01,Unicoi,3775,1925,427491
2014-12-01,Union,5183,2475,625972
2014-12-01,Van Buren,1228,590,135251
2014-12-01,Warren,9302,4516,1150802
2014-12-01,Washington,20504,10815,2621950
2014-12-01,Wayne,3066,1536,355048
2014-12-01,Weakley,7359,3925,908256
2014-12-01,White,6090,2923,741981
2014-12-01,Williamson,6977,3223,867410
2014-12-01,Wilson,14490,7090,1904680
2015-01-01,Anderson,15038,7545,1859312
2015-01-01,Bedford,11581,5454,1516068
2015-01-01,Benton,3532,1791,426673
2015-01-01,Bledsoe,3415,1676,421603
2015-01-01,Blount,20114,10192,2549643
2015-01-01,Bradley,18847,9174,2316810
2015-01-01,Campbell,12491,6725,1555405
2015-01-01,Cannon,2630,1346,338734
2015-01-01,Carroll,6866,3424,833007
2015-01-01,Carter,12105,6045,1430411
2015-01-01,Cheatham,6269,2887,833761
2015-01-01,Chester,3546,1693,429931
2015-01-01,Claiborne,7972,4072,964501
2015-01-01,Clay,1966,1048,218980
2015-01-01,Cocke,11228,5835,1367369
2015-01-01,Coffee,10829,5158,1381952
2015-01-01,Crockett,3319,1596,396440
2015-01-01,Cumberland,10855,5436,1335549
2015-01-01,Davidson,123001,60834,16310465
2015-01-01,Decatur,2644,1367,314132
2015-01-01,Dekalb,4512,2268,569779
2015-01-01,Dickson,9614,4675,1261388
2015-01-01,Dyer,9203,4637,1132557
2015-01-01,Fayette,7624,4144,995080
2015-01-01,Fentress,5586,2888,651620
2015-01-01,Franklin,5800,2826,678280
2015-01-01,Gibson,10845,5462,1329300
2015-01-01,Giles,5532,2768,678757
2015-01-01,Grainger,5055,2462,610401
2015-01-01,Greene,12119,6235,1447200
2015-01-01,Grundy,4711,2394,568716
2015-01-01,Hamblen,12966,6418,1632028
2015-01-01,Hamilton,55695,28688,7320755
2015-01-01,Hancock,2600,1380,302367
2015-01-01,Hardeman,6471,3369,799081
2015-01-01,Hardin,6720,3492,804453
2015-01-01,Hawkins,12643,6200,1515034
2015-01-01,Haywood,5556,3011,684407
2015-01-01,Henderson,6690,3433,817142
2015-01-01,Henry,7602,3745,947424
2015-01-01,Hickman,5970,2829,745186
2015-01-01,Houston,1576,731,186091
2015-01-01,Humphreys,3413,1598,417126
2015-01-01,Jackson,2743,1433,324406
2015-01-01,Jefferson,10568,5108,1297926
2015-01-01,Johnson,4303,2386,512036
2015-01-01,Knox,64583,34011,8410712
2015-01-01,Lake,2261,1240,283290
2015-01-01,Lauderdale,7515,3805,960667
2015-01-01,Lawrence,8450,4107,992557
2015-01-01,Lewis,2706,1338,309692
2015-01-01,Lincoln,6908,3325,868951
2015-01-01,Loudon,7003,3311,864621
2015-01-01,Macon,6081,2916,757242
2015-01-01,Madison,19689,9831,2462642
2015-01-01,Marion,6729,3413,848280
2015-01-01,Marshall,5623,2668,691135
2015-01-01,Maury,15262,7385,1931257
2015-01-01,Meigs,3008,1501,371037
2015-01-01,Monroe,10181,4927,1218704
2015-01-01,Montgomery,25831,11786,3346157
2015-01-01,Moore,661,292,76509
2015-01-01,Morgan,5218,2587,661846
2015-01-01,McMinn,10607,5181,1304922
2015-01-01,McNairy,7052,3634,837836
2015-01-01,Obion,7079,3520,847794
2015-01-01,Overton,4684,2327,539680
2015-01-01,Perry,1901,920,227396
2015-01-01,Pickett,1075,550,117401
2015-01-01,Polk,3407,1679,389917
2015-01-01,Putnam,13463,6913,1682596
2015-01-01,Rhea,8026,3918,1006191
2015-01-01,Roane,9971,4947,1224720
2015-01-01,Robertson,11312,5411,1481438
2015-01-01,Rutherford,37899,17749,5031928
2015-01-01,Scott,7597,3800,891524
2015-01-01,Sequatchie,3856,1864,484612
2015-01-01,Sevier,15448,7180,1805411
2015-01-01,Shelby,255257,127749,35349296
2015-01-01,Smith,3504,1689,435826
2015-01-01,Stewart,2464,1109,285017
2015-01-01,Sullivan,29695,14961,3641834
2015-01-01,Sumner,22117,10246,2893768
2015-01-01,Tipton,12865,6319,1681448
2015-01-01,Trousdale,1790,884,223734
2015-01-01,Unicoi,3718,1890,421940
2015-01-01,Union,5158,2451,624351
2015-01-01,Van Buren,1209,593,134868
2015-01-01,Warren,9274,4485,1148018
2015-01-01,Washington,20322,10748,2600726
2015-01-01,Wayne,3085,1535,356806
2015-01-01,Weakley,7326,3884,898907
2015-01-01,White,6000,2886,724983
2015-01-01,Williamson,6961,3207,864834
2015-01-01,Wilson,14215,6956,1880345
2015-02-01,Anderson,14700,7365,1798416
2015-02-01,Bedford,11227,5279,1465366
2015-02-01,Benton,3369,1730,396229
2015-02-01,Bledsoe,3297,1624,401912
2015-02-01,Blount,19447,9863,2434966
2015-02-01,Bradley,18219,8915,2223060
2015-02-01,Campbell,12122,6522,1485812
2015-02-01,Cannon,2493,1285,311292
2015-02-01,Carroll,6764,3363,818402
2015-02-01,Carter,11735,5857,1363082
2015-02-01,Cheatham,6098,2821,812189
2015-02-01,Chester,3487,1665,417677
2015-02-01,Claiborne,7751,3971,930208
2015-02-01,Clay,1940,1034,215643
2015-02-01,Cocke,11053,5725,1343073
2015-02-01,Coffee,10647,5049,1352128
2015-02-01,Crockett,3227,1549,392339
2015-02-01,Cumberland,10616,5293,1440561
2015-02-01,Davidson,120201,59490,15836242
2015-02-01,Decatur,2592,1343,309227
2015-02-01,Dekalb,4305,2175,538760
2015-02-01,Dickson,9313,4541,1203212
2015-02-01,Dyer,8994,4548,1108776
2015-02-01,Fayette,7505,4081,974616
2015-02-01,Fentress,5525,2853,823147
2015-02-01,Franklin,5629,2748,654079
2015-02-01,Gibson,10568,5338,1288812
2015-02-01,Giles,5454,2720,662058
2015-02-01,Grainger,4902,2390,584702
2015-02-01,Greene,11724,6051,1373421
2015-02-01,Grundy,4656,2380,559881
2015-02-01,Hamblen,12692,6295,1583809
2015-02-01,Hamilton,54156,27927,6998770
2015-02-01,Hancock,2586,1370,301553
2015-02-01,Hardeman,6288,3301,769186
2015-02-01,Hardin,6602,3445,781654
2015-02-01,Hawkins,12428,6091,1469669
2015-02-01,Haywood,5421,2959,663980
2015-02-01,Henderson,6614,3392,808734
2015-02-01,Henry,7415,3682,921115
2015-02-01,Hickman,5837,2766,723548
2015-02-01,Houston,1503,700,171776
2015-02-01,Humphreys,3392,1592,405911
2015-02-01,Jackson,2682,1404,314706
2015-02-01,Jefferson,10207,4949,1239328
2015-02-01,Johnson,4225,2339,494850
2015-02-01,Knox,62999,33271,8095333
2015-02-01,Lake,2184,1205,271932
2015-02-01,Lauderdale,7338,3737,906922
2015-02-01,Lawrence,8313,4031,971757
2015-02-01,Lewis,2636,1304,300390
2015-02-01,Lincoln,6707,3241,828956
2015-02-01,Loudon,6801,3232,839802
2015-02-01,Macon,6025,2875,742288
2015-02-01,Madison,19175,9606,2388175
2015-02-01,Marion,6565,3324,822211
2015-02-01,Marshall,5434,2602,663730
2015-02-01,Maury,14824,7215,1862014
2015-02-01,Meigs,2934,1475,359979
2015-02-01,Monroe,9844,4770,1175781
2015-02-01,Montgomery,25124,11497,3218475
2015-02-01,Moore,636,283,74036
2015-02-01,Morgan,5066,2511,635765
2015-02-01,McMinn,10251,5045,1248468
2015-02-01,McNairy,6851,3545,811524
2015-02-01,Obion,6816,3413,813589
2015-02-01,Overton,4621,2293,564748
2015-02-01,Perry,1829,883,216825
2015-02-01,Pickett,1041,534,111941
2015-02-01,Polk,3405,1664,388696
2015-02-01,Putnam,13214,6772,1698289
2015-02-01,Rhea,7743,3797,953934
2015-02-01,Roane,9621,4792,1161119
2015-02-01,Robertson,11109,5313,1456217
2015-02-01,Rutherford,36866,17256,4832783
2015-02-01,Scott,7397,3712,860173
2015-02-01,Sequatchie,3706,1808,459824
2015-02-01,Sevier,15020,7002,1757446
2015-02-01,Shelby,247316,123958,33984682
2015-02-01,Smith,3363,1624,410565
2015-02-01,Stewart,2351,1056,266287
2015-02-01,Sullivan,28978,14656,3521813
2015-02-01,Sumner,21388,9931,2739940
2015-02-01,Tipton,12629,6223,1643531
2015-02-01,Trousdale,1689,851,208577
2015-02-01,Unicoi,3582,1844,406871
2015-02-01,Union,5021,2403,602911
2015-02-01,Van Buren,1173,574,129227
2015-02-01,Warren,8941,4343,1094885
2015-02-01,Washington,19900,10553,2502886
2015-02-01,Wayne,2969,1492,341749
2015-02-01,Weakley,7049,3750,851694
2015-02-01,White,5856,2814,709273
2015-02-01,Williamson,6769,3151,836873
2015-02-01,Wilson,13828,6786,1820074
2015-03-01,Anderson,14702,7378,1812522
2015-03-01,Bedford,11170,5267,1462210
2015-03-01,Benton,3443,1757,411006
2015-03-01,Bledsoe,3358,1656,417147
2015-03-01,Blount,19694,9997,2482696
2015-03-01,Bradley,18222,8860,2247134
2015-03-01,Campbell,12278,6650,1522756
2015-03-01,Cannon,2611,1339,328886
2015-03-01,Carroll,6750,3364,815438
2015-03-01,Carter,11786,5872,1374275
2015-03-01,Cheatham,6066,2819,812134
2015-03-01,Chester,3464,1653,408841
2015-03-01,Claiborne,7838,4010,950907
2015-03-01,Clay,1921,1012,210696
2015-03-01,Cocke,11141,5799,1366146
2015-03-01,Coffee,10732,5096,1361176
2015-03-01,Crockett,3218,1553,391151
2015-03-01,Cumberland,10814,5417,1685852
2015-03-01,Davidson,121310,59985,16136594
2015-03-01,Decatur,2601,1349,308113
2015-03-01,Dekalb,4350,2184,543697
2015-03-01,Dickson,9261,4522,1199694
2015-03-01,Dyer,9046,4574,1116205
2015-03-01,Fayette,7558,4093,977834
2015-03-01,Fentress,5449,2850,674834
2015-03-01,Franklin,5597,2726,644533
2015-03-01,Gibson,10519,5336,1282789
2015-03-01,Giles,5419,2722,663469
2015-03-01,Grainger,5006,2427,603867
2015-03-01,Greene,11742,6084,1384835
2015-03-01,Grundy,4596,2345,548715
2015-03-01,Hamblen,12850,6339,1608210
2015-03-01,Hamilton,54532,28069,7092170
2015-03-01,Hancock,2612,1376,306366
2015-03-01,Hardeman,6279,3287,765959
2015-03-01,Hardin,6657,3490,804670
2015-03-01,Hawkins,12408,6121,1479805
2015-03-01,Haywood,5456,2964,661641
2015-03-01,Henderson,6543,3371,802006
2015-03-01,Henry,7473,3704,933281
2015-03-01,Hickman,5880,2786,734717
2015-03-01,Houston,1564,723,178651
2015-03-01,Humphreys,3449,1612,419854
2015-03-01,Jackson,2724,1424,321184
2015-03-01,Jefferson,10200,4955,1238139
2015-03-01,Johnson,4238,2362,503515
2015-03-01,Knox,63926,33677,8283875
2015-03-01,Lake,2148,1195,267816
2015-03-01,Lauderdale,7274,3723,902070
2015-03-01,Lawrence,8369,4074,986912
2015-03-01,Lewis,2626,1297,300182
2015-03-01,Lincoln,6894,3313,858163
2015-03-01,Loudon,6880,3246,849282
2015-03-01,Macon,6042,2905,758967
2015-03-01,Madison,19033,9557,2390131
2015-03-01,Marion,6448,3275,802441
2015-03-01,Marshall,5330,2538,655719
2015-03-01,Maury,14848,7181,1877288
2015-03-01,Meigs,2947,1483,362583
